trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
A20131215SAT_038350_1..S02R,06:29:30,06:29:30,107S,5,,0,0,
A20131215SAT_038350_1..S02R,06:30:30,06:30:30,108S,6,,0,0,
A20131215SAT_038350_1..S02R,06:32:00,06:32:00,109S,7,,0,0,
A20131215SAT_038350_1..S02R,06:33:30,06:33:30,110S,8,,0,0,
A20131215SAT_038350_1..S02R,06:35:00,06:35:00,111S,9,,0,0,
A20131215SAT_038350_1..S02R,06:37:00,06:37:00,112S,10,,0,0,
A20131215SAT_038350_1..S02R,06:38:30,06:38:30,113S,11,,0,0,
A20131215SAT_038350_1..S02R,06:40:30,06:40:30,114S,12,,0,0,
A20131215SAT_038350_1..S02R,06:42:00,06:42:00,115S,13,,0,0,
A20131215SAT_038350_1..S02R,06:43:30,06:43:30,116S,14,,0,0,
A20131215SAT_038350_1..S02R,06:46:00,06:46:00,117S,15,,0,0,
A20131215SAT_038350_1..S02R,06:47:00,06:47:00,118S,16,,0,0,
A20131215SAT_038350_1..S02R,06:48:00,06:48:00,119S,17,,0,0,
A20131215SAT_038350_1..S02R,06:50:00,06:50:00,120S,18,,0,0,
A20131215SAT_038350_1..S02R,06:52:00,06:52:00,121S,19,,0,0,
A20131215SAT_038350_1..S02R,06:53:00,06:53:00,122S,20,,0,0,
A20131215SAT_038350_1..S02R,06:54:30,06:54:30,123S,21,,0,0,
A20131215SAT_038350_1..S02R,06:56:00,06:56:00,124S,22,,0,0,
A20131215SAT_038350_1..S02R,06:57:30,06:57:30,125S,23,,0,0,
A20131215SAT_038350_1..S02R,06:59:30,06:59:30,126S,24,,0,0,
A20131215SAT_038350_1..S02R,07:01:00,07:01:00,127S,25,,0,0,
A20131215SAT_038350_1..S02R,07:02:30,07:02:30,128S,26,,0,0,
A20131215SAT_038350_1..S02R,07:03:30,07:03:30,129S,27,,0,0,
A20131215SAT_038350_1..S02R,07:04:30,07:04:30,130S,28,,0,0,
A20131215SAT_038350_1..S02R,07:05:30,07:05:30,131S,29,,0,0,
A20131215SAT_038350_1..S02R,07:06:30,07:06:30,132S,30,,0,0,
A20131215SAT_038350_1..S02R,07:08:00,07:08:00,133S,31,,0,0,
A20131215SAT_038350_1..S02R,07:09:30,07:09:30,134S,32,,0,0,
A20131215SAT_038350_1..S02R,07:11:30,07:11:30,135S,33,,0,0,
A20131215SAT_038350_1..S02R,07:12:30,07:12:30,136S,34,,0,0,
A20131215SAT_038350_1..S02R,07:13:30,07:15:30,137S,35,,0,0,
A20131215SAT_038350_1..S02R,07:17:00,07:17:00,138S,36,,1,1,
A20131215SAT_038350_1..S02R,07:18:30,07:19:30,139S,37,,0,0,
A20131215SAT_038350_1..S02R,07:22:00,07:22:00,140S,38,,0,0,
A20131215SAT_044950_1..N02R,07:29:30,07:29:30,140N,1,,0,0,
A20131215SAT_044950_1..N02R,07:32:00,07:32:00,139N,2,,0,0,
A20131215SAT_044950_1..N02R,07:33:00,07:33:00,138N,3,,1,1,
A20131215SAT_044950_1..N02R,07:34:00,07:35:00,137N,4,,0,0,
A20131215SAT_044950_1..N02R,07:36:30,07:36:30,136N,5,,0,0,
A20131215SAT_044950_1..N02R,07:37:30,07:37:30,135N,6,,0,0,
A20131215SAT_044950_1..N02R,07:39:00,07:39:00,134N,7,,0,0,
A20131215SAT_044950_1..N02R,07:40:30,07:40:30,133N,8,,0,0,
A20131215SAT_044950_1..N02R,07:42:00,07:42:00,132N,9,,0,0,
A20131215SAT_044950_1..N02R,07:43:00,07:43:00,131N,10,,0,0,
A20131215SAT_044950_1..N02R,07:44:00,07:44:00,130N,11,,0,0,
A20131215SAT_044950_1..N02R,07:45:00,07:45:00,129N,12,,0,0,
A20131215SAT_044950_1..N02R,07:46:30,07:46:30,128N,13,,0,0,
A20131215SAT_044950_1..N02R,07:48:00,07:48:00,127N,14,,0,0,
A20131215SAT_044950_1..N02R,07:50:00,07:50:00,126N,15,,0,0,
A20131215SAT_044950_1..N02R,07:52:00,07:52:00,125N,16,,0,0,
A20131215SAT_044950_1..N02R,07:53:30,07:53:30,124N,17,,0,0,
A20131215SAT_044950_1..N02R,07:54:30,07:54:30,123N,18,,0,0,
A20131215SAT_044950_1..N02R,07:56:30,07:56:30,122N,19,,0,0,
A20131215SAT_044950_1..N02R,07:57:30,07:57:30,121N,20,,0,0,
A20131215SAT_044950_1..N02R,07:59:30,07:59:30,120N,21,,0,0,
A20131215SAT_044950_1..N02R,08:01:00,08:01:00,119N,22,,0,0,
A20131215SAT_044950_1..N02R,08:02:30,08:02:30,118N,23,,0,0,
A20131215SAT_044950_1..N02R,08:03:30,08:03:30,117N,24,,0,0,
A20131215SAT_044950_1..N02R,08:06:00,08:06:00,116N,25,,0,0,
A20131215SAT_044950_1..N02R,08:08:00,08:08:00,115N,26,,0,0,
A20131215SAT_044950_1..N02R,08:09:30,08:09:30,114N,27,,0,0,
A20131215SAT_044950_1..N02R,08:11:30,08:11:30,113N,28,,0,0,
A20131215SAT_044950_1..N02R,08:13:00,08:13:00,112N,29,,0,0,
A20131215SAT_044950_1..N02R,08:15:00,08:15:00,111N,30,,0,0,
A20131215SAT_044950_1..N02R,08:16:30,08:16:30,110N,31,,0,0,
A20131215SAT_044950_1..N02R,08:17:30,08:17:30,109N,32,,0,0,
A20131215SAT_044950_1..N02R,08:19:00,08:19:00,108N,33,,0,0,
A20131215SAT_044950_1..N02R,08:20:30,08:20:30,107N,34,,0,0,
A20131215SAT_044950_1..N02R,08:22:00,08:22:00,106N,35,,0,0,
A20131215SAT_044950_1..N02R,08:23:30,08:23:30,104N,36,,0,0,
A20131215SAT_044950_1..N02R,08:25:00,08:25:00,103N,37,,0,0,
A20131215SAT_044950_1..N02R,08:26:30,08:26:30,101N,38,,0,0,
A20131215SAT_051950_1..S02R,08:39:30,08:39:30,101S,1,,0,0,
A20131215SAT_051950_1..S02R,08:41:00,08:41:00,103S,2,,0,0,
A20131215SAT_051950_1..S02R,08:42:30,08:42:30,104S,3,,0,0,
A20131215SAT_051950_1..S02R,08:44:00,08:44:00,106S,4,,0,0,
A20131215SAT_051950_1..S02R,08:45:30,08:45:30,107S,5,,0,0,
A20131215SAT_051950_1..S02R,08:46:30,08:46:30,108S,6,,0,0,
A20131215SAT_051950_1..S02R,08:48:00,08:48:00,109S,7,,0,0,
A20131215SAT_051950_1..S02R,08:49:30,08:49:30,110S,8,,0,0,
A20131215SAT_051950_1..S02R,08:51:00,08:51:00,111S,9,,0,0,
A20131215SAT_051950_1..S02R,08:53:00,08:53:00,112S,10,,0,0,
A20131215SAT_051950_1..S02R,08:54:30,08:54:30,113S,11,,0,0,
A20131215SAT_051950_1..S02R,08:56:30,08:56:30,114S,12,,0,0,
A20131215SAT_051950_1..S02R,08:58:00,08:58:00,115S,13,,0,0,
A20131215SAT_051950_1..S02R,08:59:30,08:59:30,116S,14,,0,0,
A20131215SAT_051950_1..S02R,09:02:00,09:02:00,117S,15,,0,0,
A20131215SAT_051950_1..S02R,09:03:00,09:03:00,118S,16,,0,0,
A20131215SAT_051950_1..S02R,09:04:00,09:04:00,119S,17,,0,0,
A20131215SAT_051950_1..S02R,09:06:00,09:06:00,120S,18,,0,0,
A20131215SAT_051950_1..S02R,09:08:00,09:08:00,121S,19,,0,0,
A20131215SAT_051950_1..S02R,09:09:00,09:09:00,122S,20,,0,0,
A20131215SAT_051950_1..S02R,09:10:30,09:10:30,123S,21,,0,0,
A20131215SAT_051950_1..S02R,09:12:00,09:12:00,124S,22,,0,0,
A20131215SAT_051950_1..S02R,09:13:30,09:13:30,125S,23,,0,0,
A20131215SAT_051950_1..S02R,09:15:30,09:15:30,126S,24,,0,0,
A20131215SAT_051950_1..S02R,09:17:00,09:17:00,127S,25,,0,0,
A20131215SAT_051950_1..S02R,09:18:30,09:18:30,128S,26,,0,0,
A20131215SAT_051950_1..S02R,09:20:00,09:20:00,129S,27,,0,0,
A20131215SAT_051950_1..S02R,09:21:00,09:21:00,130S,28,,0,0,
A20131215SAT_051950_1..S02R,09:22:00,09:22:00,131S,29,,0,0,
A20131215SAT_051950_1..S02R,09:23:00,09:23:00,132S,30,,0,0,
A20131215SAT_051950_1..S02R,09:24:30,09:24:30,133S,31,,0,0,
A20131215SAT_051950_1..S02R,09:26:00,09:26:00,134S,32,,0,0,
A20131215SAT_051950_1..S02R,09:27:30,09:27:30,135S,33,,0,0,
A20131215SAT_051950_1..S02R,09:28:30,09:28:30,136S,34,,0,0,
A20131215SAT_051950_1..S02R,09:30:00,09:32:00,137S,35,,0,0,
A20131215SAT_051950_1..S02R,09:33:30,09:33:30,138S,36,,1,1,
A20131215SAT_051950_1..S02R,09:35:00,09:36:00,139S,37,,0,0,
A20131215SAT_051950_1..S02R,09:38:30,09:38:30,140S,38,,0,0,
A20131215SAT_058550_1..N02R,09:45:30,09:45:30,140N,1,,0,0,
A20131215SAT_058550_1..N02R,09:48:00,09:48:00,139N,2,,0,0,
A20131215SAT_058550_1..N02R,09:49:00,09:49:00,138N,3,,1,1,
A20131215SAT_058550_1..N02R,09:50:00,09:51:00,137N,4,,0,0,
A20131215SAT_058550_1..N02R,09:52:30,09:52:30,136N,5,,0,0,
A20131215SAT_058550_1..N02R,09:53:30,09:53:30,135N,6,,0,0,
A20131215SAT_058550_1..N02R,09:55:00,09:55:00,134N,7,,0,0,
A20131215SAT_058550_1..N02R,09:56:30,09:56:30,133N,8,,0,0,
A20131215SAT_058550_1..N02R,09:58:00,09:58:00,132N,9,,0,0,
A20131215SAT_058550_1..N02R,09:59:00,09:59:00,131N,10,,0,0,
A20131215SAT_058550_1..N02R,10:00:00,10:00:00,130N,11,,0,0,
A20131215SAT_058550_1..N02R,10:01:00,10:01:00,129N,12,,0,0,
A20131215SAT_058550_1..N02R,10:02:30,10:02:30,128N,13,,0,0,
A20131215SAT_058550_1..N02R,10:04:00,10:04:00,127N,14,,0,0,
A20131215SAT_058550_1..N02R,10:06:00,10:06:00,126N,15,,0,0,
A20131215SAT_058550_1..N02R,10:08:00,10:08:00,125N,16,,0,0,
A20131215SAT_058550_1..N02R,10:09:30,10:09:30,124N,17,,0,0,
A20131215SAT_058550_1..N02R,10:10:30,10:10:30,123N,18,,0,0,
A20131215SAT_058550_1..N02R,10:12:30,10:12:30,122N,19,,0,0,
A20131215SAT_058550_1..N02R,10:13:30,10:13:30,121N,20,,0,0,
A20131215SAT_058550_1..N02R,10:15:30,10:15:30,120N,21,,0,0,
A20131215SAT_058550_1..N02R,10:17:00,10:17:00,119N,22,,0,0,
A20131215SAT_058550_1..N02R,10:18:30,10:18:30,118N,23,,0,0,
A20131215SAT_058550_1..N02R,10:19:30,10:19:30,117N,24,,0,0,
A20131215SAT_058550_1..N02R,10:22:00,10:22:00,116N,25,,0,0,
A20131215SAT_058550_1..N02R,10:24:00,10:24:00,115N,26,,0,0,
A20131215SAT_058550_1..N02R,10:25:30,10:25:30,114N,27,,0,0,
A20131215SAT_058550_1..N02R,10:27:30,10:27:30,113N,28,,0,0,
A20131215SAT_058550_1..N02R,10:29:00,10:29:00,112N,29,,0,0,
A20131215SAT_058550_1..N02R,10:31:00,10:31:00,111N,30,,0,0,
A20131215SAT_058550_1..N02R,10:32:30,10:32:30,110N,31,,0,0,
A20131215SAT_058550_1..N02R,10:33:30,10:33:30,109N,32,,0,0,
A20131215SAT_058550_1..N02R,10:35:00,10:35:00,108N,33,,0,0,
A20131215SAT_058550_1..N02R,10:36:30,10:36:30,107N,34,,0,0,
A20131215SAT_058550_1..N02R,10:38:00,10:38:00,106N,35,,0,0,
A20131215SAT_058550_1..N02R,10:39:30,10:39:30,104N,36,,0,0,
A20131215SAT_058550_1..N02R,10:41:00,10:41:00,103N,37,,0,0,
A20131215SAT_058550_1..N02R,10:42:30,10:42:30,101N,38,,0,0,
A20131215SAT_065550_1..S02R,10:55:30,10:55:30,101S,1,,0,0,
A20131215SAT_065550_1..S02R,10:57:00,10:57:00,103S,2,,0,0,
A20131215SAT_065550_1..S02R,10:58:30,10:58:30,104S,3,,0,0,
A20131215SAT_065550_1..S02R,11:00:00,11:00:00,106S,4,,0,0,
A20131215SAT_065550_1..S02R,11:01:30,11:01:30,107S,5,,0,0,
A20131215SAT_065550_1..S02R,11:02:30,11:02:30,108S,6,,0,0,
A20131215SAT_065550_1..S02R,11:04:00,11:04:00,109S,7,,0,0,
A20131215SAT_065550_1..S02R,11:05:30,11:05:30,110S,8,,0,0,
A20131215SAT_065550_1..S02R,11:07:00,11:07:00,111S,9,,0,0,
A20131215SAT_065550_1..S02R,11:09:00,11:09:00,112S,10,,0,0,
A20131215SAT_065550_1..S02R,11:10:30,11:10:30,113S,11,,0,0,
A20131215SAT_065550_1..S02R,11:12:30,11:12:30,114S,12,,0,0,
A20131215SAT_065550_1..S02R,11:14:00,11:14:00,115S,13,,0,0,
A20131215SAT_065550_1..S02R,11:15:30,11:15:30,116S,14,,0,0,
A20131215SAT_065550_1..S02R,11:18:00,11:18:00,117S,15,,0,0,
A20131215SAT_065550_1..S02R,11:19:00,11:19:00,118S,16,,0,0,
A20131215SAT_065550_1..S02R,11:20:00,11:20:00,119S,17,,0,0,
A20131215SAT_065550_1..S02R,11:22:00,11:22:00,120S,18,,0,0,
A20131215SAT_065550_1..S02R,11:24:00,11:24:00,121S,19,,0,0,
A20131215SAT_065550_1..S02R,11:25:00,11:25:00,122S,20,,0,0,
A20131215SAT_065550_1..S02R,11:26:30,11:26:30,123S,21,,0,0,
A20131215SAT_065550_1..S02R,11:28:00,11:28:00,124S,22,,0,0,
A20131215SAT_065550_1..S02R,11:29:30,11:29:30,125S,23,,0,0,
A20131215SAT_065550_1..S02R,11:31:30,11:31:30,126S,24,,0,0,
A20131215SAT_065550_1..S02R,11:33:00,11:33:00,127S,25,,0,0,
A20131215SAT_065550_1..S02R,11:34:30,11:34:30,128S,26,,0,0,
A20131215SAT_065550_1..S02R,11:36:00,11:36:00,129S,27,,0,0,
A20131215SAT_065550_1..S02R,11:37:00,11:37:00,130S,28,,0,0,
A20131215SAT_065550_1..S02R,11:38:00,11:38:00,131S,29,,0,0,
A20131215SAT_065550_1..S02R,11:39:00,11:39:00,132S,30,,0,0,
A20131215SAT_065550_1..S02R,11:40:30,11:40:30,133S,31,,0,0,
A20131215SAT_065550_1..S02R,11:42:00,11:42:00,134S,32,,0,0,
A20131215SAT_065550_1..S02R,11:43:30,11:43:30,135S,33,,0,0,
A20131215SAT_065550_1..S02R,11:44:30,11:44:30,136S,34,,0,0,
A20131215SAT_065550_1..S02R,11:46:00,11:48:00,137S,35,,0,0,
A20131215SAT_065550_1..S02R,11:49:30,11:49:30,138S,36,,1,1,
A20131215SAT_065550_1..S02R,11:51:00,11:52:00,139S,37,,0,0,
A20131215SAT_065550_1..S02R,11:54:30,11:54:30,140S,38,,0,0,
A20131215SAT_072150_1..N02R,12:01:30,12:01:30,140N,1,,0,0,
A20131215SAT_072150_1..N02R,12:04:00,12:04:00,139N,2,,0,0,
A20131215SAT_072150_1..N02R,12:05:00,12:05:00,138N,3,,1,1,
A20131215SAT_072150_1..N02R,12:06:00,12:07:00,137N,4,,0,0,
A20131215SAT_072150_1..N02R,12:08:30,12:08:30,136N,5,,0,0,
A20131215SAT_072150_1..N02R,12:09:30,12:09:30,135N,6,,0,0,
A20131215SAT_072150_1..N02R,12:11:00,12:11:00,134N,7,,0,0,
A20131215SAT_072150_1..N02R,12:12:30,12:12:30,133N,8,,0,0,
A20131215SAT_072150_1..N02R,12:14:00,12:14:00,132N,9,,0,0,
A20131215SAT_072150_1..N02R,12:15:00,12:15:00,131N,10,,0,0,
A20131215SAT_072150_1..N02R,12:16:00,12:16:00,130N,11,,0,0,
A20131215SAT_072150_1..N02R,12:17:00,12:17:00,129N,12,,0,0,
A20131215SAT_072150_1..N02R,12:18:30,12:18:30,128N,13,,0,0,
A20131215SAT_072150_1..N02R,12:20:00,12:20:00,127N,14,,0,0,
A20131215SAT_072150_1..N02R,12:22:00,12:22:00,126N,15,,0,0,
A20131215SAT_072150_1..N02R,12:24:00,12:24:00,125N,16,,0,0,
A20131215SAT_072150_1..N02R,12:25:30,12:25:30,124N,17,,0,0,
A20131215SAT_072150_1..N02R,12:26:30,12:26:30,123N,18,,0,0,
A20131215SAT_072150_1..N02R,12:28:30,12:28:30,122N,19,,0,0,
A20131215SAT_072150_1..N02R,12:29:30,12:29:30,121N,20,,0,0,
A20131215SAT_072150_1..N02R,12:31:30,12:31:30,120N,21,,0,0,
A20131215SAT_072150_1..N02R,12:33:00,12:33:00,119N,22,,0,0,
A20131215SAT_072150_1..N02R,12:34:30,12:34:30,118N,23,,0,0,
A20131215SAT_072150_1..N02R,12:35:30,12:35:30,117N,24,,0,0,
A20131215SAT_072150_1..N02R,12:38:00,12:38:00,116N,25,,0,0,
A20131215SAT_072150_1..N02R,12:40:00,12:40:00,115N,26,,0,0,
A20131215SAT_072150_1..N02R,12:41:30,12:41:30,114N,27,,0,0,
A20131215SAT_072150_1..N02R,12:43:30,12:43:30,113N,28,,0,0,
A20131215SAT_072150_1..N02R,12:45:00,12:45:00,112N,29,,0,0,
A20131215SAT_072150_1..N02R,12:47:00,12:47:00,111N,30,,0,0,
A20131215SAT_072150_1..N02R,12:48:30,12:48:30,110N,31,,0,0,
A20131215SAT_072150_1..N02R,12:49:30,12:49:30,109N,32,,0,0,
A20131215SAT_072150_1..N02R,12:51:00,12:51:00,108N,33,,0,0,
A20131215SAT_072150_1..N02R,12:52:30,12:52:30,107N,34,,0,0,
A20131215SAT_072150_1..N02R,12:54:00,12:54:00,106N,35,,0,0,
A20131215SAT_072150_1..N02R,12:55:30,12:55:30,104N,36,,0,0,
A20131215SAT_072150_1..N02R,12:57:00,12:57:00,103N,37,,0,0,
A20131215SAT_072150_1..N02R,12:58:30,12:58:30,101N,38,,0,0,
A20131215SAT_079150_1..S02R,13:11:30,13:11:30,101S,1,,0,0,
A20131215SAT_079150_1..S02R,13:13:00,13:13:00,103S,2,,0,0,
A20131215SAT_079150_1..S02R,13:14:30,13:14:30,104S,3,,0,0,
A20131215SAT_079150_1..S02R,13:16:00,13:16:00,106S,4,,0,0,
A20131215SAT_079150_1..S02R,13:17:30,13:17:30,107S,5,,0,0,
A20131215SAT_079150_1..S02R,13:18:30,13:18:30,108S,6,,0,0,
A20131215SAT_079150_1..S02R,13:20:00,13:20:00,109S,7,,0,0,
A20131215SAT_079150_1..S02R,13:21:30,13:21:30,110S,8,,0,0,
A20131215SAT_079150_1..S02R,13:23:00,13:23:00,111S,9,,0,0,
A20131215SAT_079150_1..S02R,13:25:00,13:25:00,112S,10,,0,0,
A20131215SAT_079150_1..S02R,13:26:30,13:26:30,113S,11,,0,0,
A20131215SAT_079150_1..S02R,13:28:30,13:28:30,114S,12,,0,0,
A20131215SAT_079150_1..S02R,13:30:00,13:30:00,115S,13,,0,0,
A20131215SAT_079150_1..S02R,13:31:30,13:31:30,116S,14,,0,0,
A20131215SAT_079150_1..S02R,13:34:00,13:34:00,117S,15,,0,0,
A20131215SAT_079150_1..S02R,13:35:00,13:35:00,118S,16,,0,0,
A20131215SAT_079150_1..S02R,13:36:00,13:36:00,119S,17,,0,0,
A20131215SAT_079150_1..S02R,13:38:00,13:38:00,120S,18,,0,0,
A20131215SAT_079150_1..S02R,13:40:00,13:40:00,121S,19,,0,0,
A20131215SAT_079150_1..S02R,13:41:00,13:41:00,122S,20,,0,0,
A20131215SAT_079150_1..S02R,13:42:30,13:42:30,123S,21,,0,0,
A20131215SAT_079150_1..S02R,13:44:00,13:44:00,124S,22,,0,0,
A20131215SAT_079150_1..S02R,13:45:30,13:45:30,125S,23,,0,0,
A20131215SAT_079150_1..S02R,13:47:30,13:47:30,126S,24,,0,0,
A20131215SAT_079150_1..S02R,13:49:00,13:49:00,127S,25,,0,0,
A20131215SAT_079150_1..S02R,13:50:30,13:50:30,128S,26,,0,0,
A20131215SAT_079150_1..S02R,13:52:00,13:52:00,129S,27,,0,0,
A20131215SAT_079150_1..S02R,13:53:00,13:53:00,130S,28,,0,0,
A20131215SAT_079150_1..S02R,13:54:00,13:54:00,131S,29,,0,0,
A20131215SAT_079150_1..S02R,13:55:00,13:55:00,132S,30,,0,0,
A20131215SAT_079150_1..S02R,13:56:30,13:56:30,133S,31,,0,0,
A20131215SAT_079150_1..S02R,13:58:00,13:58:00,134S,32,,0,0,
A20131215SAT_079150_1..S02R,13:59:30,13:59:30,135S,33,,0,0,
A20131215SAT_079150_1..S02R,14:00:30,14:00:30,136S,34,,0,0,
A20131215SAT_079150_1..S02R,14:02:00,14:04:00,137S,35,,0,0,
A20131215SAT_079150_1..S02R,14:05:30,14:05:30,138S,36,,1,1,
A20131215SAT_079150_1..S02R,14:07:00,14:08:00,139S,37,,0,0,
A20131215SAT_079150_1..S02R,14:10:30,14:10:30,140S,38,,0,0,
A20131215SAT_085750_1..N02R,14:17:30,14:17:30,140N,1,,0,0,
A20131215SAT_085750_1..N02R,14:20:00,14:20:00,139N,2,,0,0,
A20131215SAT_085750_1..N02R,14:21:00,14:21:00,138N,3,,1,1,
A20131215SAT_085750_1..N02R,14:22:00,14:23:00,137N,4,,0,0,
A20131215SAT_085750_1..N02R,14:24:30,14:24:30,136N,5,,0,0,
A20131215SAT_085750_1..N02R,14:25:30,14:25:30,135N,6,,0,0,
A20131215SAT_085750_1..N02R,14:27:00,14:27:00,134N,7,,0,0,
A20131215SAT_085750_1..N02R,14:28:30,14:28:30,133N,8,,0,0,
A20131215SAT_085750_1..N02R,14:30:00,14:30:00,132N,9,,0,0,
A20131215SAT_085750_1..N02R,14:31:00,14:31:00,131N,10,,0,0,
A20131215SAT_085750_1..N02R,14:32:00,14:32:00,130N,11,,0,0,
A20131215SAT_085750_1..N02R,14:33:00,14:33:00,129N,12,,0,0,
A20131215SAT_085750_1..N02R,14:34:30,14:34:30,128N,13,,0,0,
A20131215SAT_085750_1..N02R,14:36:00,14:36:00,127N,14,,0,0,
A20131215SAT_085750_1..N02R,14:38:00,14:38:00,126N,15,,0,0,
A20131215SAT_085750_1..N02R,14:40:00,14:40:00,125N,16,,0,0,
A20131215SAT_085750_1..N02R,14:41:30,14:41:30,124N,17,,0,0,
A20131215SAT_085750_1..N02R,14:42:30,14:42:30,123N,18,,0,0,
A20131215SAT_085750_1..N02R,14:44:30,14:44:30,122N,19,,0,0,
A20131215SAT_085750_1..N02R,14:45:30,14:45:30,121N,20,,0,0,
A20131215SAT_085750_1..N02R,14:47:30,14:47:30,120N,21,,0,0,
A20131215SAT_085750_1..N02R,14:49:00,14:49:00,119N,22,,0,0,
A20131215SAT_085750_1..N02R,14:50:30,14:50:30,118N,23,,0,0,
A20131215SAT_085750_1..N02R,14:51:30,14:51:30,117N,24,,0,0,
A20131215SAT_085750_1..N02R,14:54:00,14:54:00,116N,25,,0,0,
A20131215SAT_085750_1..N02R,14:56:00,14:56:00,115N,26,,0,0,
A20131215SAT_085750_1..N02R,14:57:30,14:57:30,114N,27,,0,0,
A20131215SAT_085750_1..N02R,14:59:30,14:59:30,113N,28,,0,0,
A20131215SAT_085750_1..N02R,15:01:00,15:01:00,112N,29,,0,0,
A20131215SAT_085750_1..N02R,15:03:00,15:03:00,111N,30,,0,0,
A20131215SAT_085750_1..N02R,15:04:30,15:04:30,110N,31,,0,0,
A20131215SAT_085750_1..N02R,15:05:30,15:05:30,109N,32,,0,0,
A20131215SAT_085750_1..N02R,15:07:00,15:07:00,108N,33,,0,0,
A20131215SAT_085750_1..N02R,15:08:30,15:08:30,107N,34,,0,0,
A20131215SAT_085750_1..N02R,15:10:00,15:10:00,106N,35,,0,0,
A20131215SAT_085750_1..N02R,15:11:30,15:11:30,104N,36,,0,0,
A20131215SAT_085750_1..N02R,15:13:00,15:13:00,103N,37,,0,0,
A20131215SAT_085750_1..N02R,15:14:30,15:14:30,101N,38,,0,0,
A20131215SAT_092750_1..S02R,15:27:30,15:27:30,101S,1,,0,0,
A20131215SAT_092750_1..S02R,15:29:00,15:29:00,103S,2,,0,0,
A20131215SAT_092750_1..S02R,15:30:30,15:30:30,104S,3,,0,0,
A20131215SAT_092750_1..S02R,15:32:00,15:32:00,106S,4,,0,0,
A20131215SAT_092750_1..S02R,15:33:30,15:33:30,107S,5,,0,0,
A20131215SAT_092750_1..S02R,15:34:30,15:34:30,108S,6,,0,0,
A20131215SAT_092750_1..S02R,15:36:00,15:36:00,109S,7,,0,0,
A20131215SAT_092750_1..S02R,15:37:30,15:37:30,110S,8,,0,0,
A20131215SAT_092750_1..S02R,15:39:00,15:39:00,111S,9,,0,0,
A20131215SAT_092750_1..S02R,15:41:00,15:41:00,112S,10,,0,0,
A20131215SAT_092750_1..S02R,15:42:30,15:42:30,113S,11,,0,0,
A20131215SAT_092750_1..S02R,15:44:30,15:44:30,114S,12,,0,0,
A20131215SAT_092750_1..S02R,15:46:00,15:46:00,115S,13,,0,0,
A20131215SAT_092750_1..S02R,15:47:30,15:47:30,116S,14,,0,0,
A20131215SAT_092750_1..S02R,15:50:00,15:50:00,117S,15,,0,0,
A20131215SAT_092750_1..S02R,15:51:00,15:51:00,118S,16,,0,0,
A20131215SAT_092750_1..S02R,15:52:00,15:52:00,119S,17,,0,0,
A20131215SAT_092750_1..S02R,15:54:00,15:54:00,120S,18,,0,0,
A20131215SAT_092750_1..S02R,15:56:00,15:56:00,121S,19,,0,0,
A20131215SAT_092750_1..S02R,15:57:00,15:57:00,122S,20,,0,0,
A20131215SAT_092750_1..S02R,15:58:30,15:58:30,123S,21,,0,0,
A20131215SAT_092750_1..S02R,16:00:00,16:00:00,124S,22,,0,0,
A20131215SAT_092750_1..S02R,16:01:30,16:01:30,125S,23,,0,0,
A20131215SAT_092750_1..S02R,16:03:30,16:03:30,126S,24,,0,0,
A20131215SAT_092750_1..S02R,16:05:00,16:05:00,127S,25,,0,0,
A20131215SAT_092750_1..S02R,16:06:30,16:06:30,128S,26,,0,0,
A20131215SAT_092750_1..S02R,16:08:00,16:08:00,129S,27,,0,0,
A20131215SAT_092750_1..S02R,16:09:00,16:09:00,130S,28,,0,0,
A20131215SAT_092750_1..S02R,16:10:00,16:10:00,131S,29,,0,0,
A20131215SAT_092750_1..S02R,16:11:00,16:11:00,132S,30,,0,0,
A20131215SAT_092750_1..S02R,16:12:30,16:12:30,133S,31,,0,0,
A20131215SAT_092750_1..S02R,16:14:00,16:14:00,134S,32,,0,0,
A20131215SAT_092750_1..S02R,16:15:30,16:15:30,135S,33,,0,0,
A20131215SAT_092750_1..S02R,16:16:30,16:16:30,136S,34,,0,0,
A20131215SAT_092750_1..S02R,16:18:00,16:20:00,137S,35,,0,0,
A20131215SAT_092750_1..S02R,16:21:30,16:21:30,138S,36,,1,1,
A20131215SAT_092750_1..S02R,16:23:00,16:24:00,139S,37,,0,0,
A20131215SAT_092750_1..S02R,16:26:30,16:26:30,140S,38,,0,0,
A20131215SAT_099350_1..N02R,16:33:30,16:33:30,140N,1,,0,0,
A20131215SAT_099350_1..N02R,16:36:00,16:36:00,139N,2,,0,0,
A20131215SAT_099350_1..N02R,16:37:00,16:37:00,138N,3,,1,1,
A20131215SAT_099350_1..N02R,16:38:00,16:39:00,137N,4,,0,0,
A20131215SAT_099350_1..N02R,16:40:30,16:40:30,136N,5,,0,0,
A20131215SAT_099350_1..N02R,16:41:30,16:41:30,135N,6,,0,0,
A20131215SAT_099350_1..N02R,16:43:00,16:43:00,134N,7,,0,0,
A20131215SAT_099350_1..N02R,16:44:30,16:44:30,133N,8,,0,0,
A20131215SAT_099350_1..N02R,16:46:00,16:46:00,132N,9,,0,0,
A20131215SAT_099350_1..N02R,16:47:00,16:47:00,131N,10,,0,0,
